"","ID","name","address","country","city"
"880",4809,"BFIT GROUP OF INSTITUTION","India, Dehradun, BFIT,SUDDHOWALA, DEHRADUN-248007","India","Dehradun"
"881",4810,"dJAX Technologies","India, Coimbatore, 114E4, 4th Floor, S M Towers, Race Course Road","India","Coimbatore"
"882",4812,"Accupoint Software Solution","India, Ahmedabad, 417, Yash Arian, Memnagar Road, Memnagar","India","Ahmedabad"
"883",4814,"Digital Atelier","Russia, Tomsk, Tomsk, Sovetsky","Russia","Tomsk"
"884",4816,"Leap With Alice","United States, Orlando, 4000 Central Florida Blvd, Orlando, FL 32816","United States","Orlando"
"885",4818,"Saifu ","Czech Republic, Prague, Rybna 682/14,  Stare Mesto, 110 00","Czech Republic","Prague"
"886",4819,"Робот тренажер для бокса","Russia, Yuzhno-Sakhalinsk, Южно- Сахалинск","Russia","Yuzhno-Sakhalinsk"
"887",4820,"Essential Kitchens","South Africa, Cape Town, Unit 2B, Sanlam Business Park, Racecourse Road, Milnerton, Cape Town, 7405, South Africa","South Africa","Cape Town"
"888",4830,"RankingBall","United States, San Francisco, 440N. Wolfe Rd. Sunnyvale, California, 94085","United States","San Francisco"
"889",4835,"Digi Tech Man","India, Kolkata, Kolkata - 700029","India","Kolkata"
"890",4843,"SalemCash","Kenya, Nairobi, P.O. Box 893 -  00100","Kenya","Nairobi"
"891",4844,"Supreme Creations","United Kingdom, London, 12 Iron Bridge Cl, London NW10 0UF, UK","United Kingdom","London"
"892",4846,"Confrere AS","Norway, Oslo, Dovresvingen 6b, 1184 OSLO","Norway","Oslo"
"893",4847,"Cynix Technologies","Bangladesh, Chittagong, Hjsjfnjdk,hdhsjfk","Bangladesh","Chittagong"
"894",4848,"Aquatech Tanks","India, Coimbatore, 89/120, Sidco Industrial Estate, Malumichampatti P.O. Coimbatore","India","Coimbatore"
"895",4849,"ChesterCheese","Cyprus, Limassol, 223 Cyprus Limasool","Cyprus","Limassol"
"896",4851,"World Web Technology","United States, Jersey City, 34 Reading Road, Edison, NJ 08817","United States","Jersey City"
"897",4854,"man with a van","Andorra, Sant Julia de Loria, 46 Spencer Road Mitcham, croydon,","Andorra","Sant Julia de Loria"
"898",4857,"Ikbenfrits.nl","Netherlands, Amsterdam, Herengracht 472","Netherlands","Amsterdam"
"899",4859,"Ratib Pal Services Private Limited","India, Pune, ""Ratib Pal Services Private Limited B-20, Avishkar Garden, Sahakar Nagar-2, Pune 411009, India ","India","Pune"
"900",4862,"ООО ТД ""Натуральный Графит""","Russia, Chelyabinsk, г. Челябинск, площадь Революции дом 7, офис 514","Russia","Chelyabinsk"
"901",4867,"Инвестиции в прибыльный проект. ","Romania, Boto<U+0219>ani, Молдова город дрокия улица гуданов 18","Romania","Boto<U+0219>ani"
"902",4874,"Data Entry India","India, Ahmedabad, Hi-Tech House, B/H V-Murti Complex, Gurukul Road","India","Ahmedabad"
"903",4878,"Konios Project","Switzerland, Lucerne, Seematte 6, 6214 Schenkon","Switzerland","Lucerne"
"904",4880,"Prailex","Russia, Moscow, Москва","Russia","Moscow"
"905",4882,"crowdsharemining","Thailand, Bangkok, 40/199 nuanchan soi 20 ","Thailand","Bangkok"
"906",4884,"YODSE","Russia, Volgograd, 17 Molodezhnaya str., Volzhsky, Russia.","Russia","Volgograd"
"907",4886,"Box2Table","United States, New York, New York City","United States","New York"
"908",4888,"TravelCash","United States, Columbus, 2121 Bethel Rd","United States","Columbus"
"909",4891,"www.bigbranding.co.in ","India, Guwahati, Jalukbari,  Guwahati, Assam ","India","Guwahati"
"910",4895,"Endless Hair","Russia, Moscow, Moscow","Russia","Moscow"
"911",4898,"scriptbaron","India, Bhubaneswar, Second Floor, Plot - 94/2313 Mahavir Nagar, Samantarapur, Bhubaneswar-751002","India","Bhubaneswar"
"912",4899,"Internsletter","India, Hyderabad, Hyderabad India","India","Hyderabad"
"913",4900,"G-S Units Kft","Hungary, Budapest, 1161,Matild u.14/B","Hungary","Budapest"
"914",4906,"Nilsa Telemetric","Spain, Gijon, Magnus Blikstad, 60","Spain","Gijon"
"915",4909,"SmartSewerage","Russia, Orenburg, Донецкая 4","Russia","Orenburg"
"916",4910,"Mediosa Healthcare ","Nigeria, Lagos, Somolu, Lagos Nigeria. ","Nigeria","Lagos"
"917",4918,"Lyst Ltd","United Kingdom, London, 48 Hoxton Square, N16 PB, London","United Kingdom","London"
"918",4926,"БГ","Russia, Arkhangelsk, Архангельская. Архангельск","Russia","Arkhangelsk"
"919",4929,"Приобритение действующего бизнеса с целью перепродажи .","Russia, Krasnodar, Краснодарский край ","Russia","Krasnodar"
"920",4934,"techIT","Armenia, Yerevan, Halabyan 25","Armenia","Yerevan"
"921",4937,"Rann Utdav Online","India, Ahmedabad, Setelite","India","Ahmedabad"
"922",4940,"Staple i","Cyprus, Limassol, Christaki Kranou 21B, Limassol 4041","Cyprus","Limassol"
"923",4941,"Roach Films","Canada, Toronto, 2225 Erin Mills Parkway","Canada","Toronto"
"924",4942,"QUAYEQUEST, LLC","United States, San Francisco, 2352 Cambridge Drive, Discovery Bay, CA, USA","United States","San Francisco"
"925",4943,"Hala","Estonia, Tallinn, Estonia, Sepapaja 6, Tallinn, 15551","Estonia","Tallinn"
"926",4945,"Tokenizer","Ireland, Cork, Heritage Business Park, Bessboro Road, Blackrock, Cork, Ireland","Ireland","Cork"
"927",4955,"quytech","United Kingdom, Southampton, 19 Mercer Avenue,  Castle hill,  Ebbsfleet Valley,","United Kingdom","Southampton"
"928",4965,"247 Digitals","Australia, Melbourne, 203 Fitzroy Street, st kilda, VIC 3183","Australia","Melbourne"
"929",4967,"Abeona","Singapore, Singapore, 23 Church St","Singapore","Singapore"
"930",4978,"Sirv","United Kingdom, Oxford, 3 The Gallery, 54 Marston St, Oxford OX4 1LF, United Kingdom","United Kingdom","Oxford"
"931",4981,"Turkish Beach Towel","Turkey, Denizli, Saraylar Mah. Hastane Cd. No:4/101","Turkey","Denizli"
"932",4982,"Grabit","United States, Baton Rouge, PO Box 66354","United States","Baton Rouge"
"933",4986,"TopKunstrasen","Netherlands, Haarlem, Peter Schreursweg 8, 6081 NX Haelen, Netherlands","Netherlands","Haarlem"
"934",4987,"Vooiage","Spain, Madrid, Madrid","Spain","Madrid"
"935",5002,"SevenFloor","Belarus, Minsk, Minsk, Kozlova 28","Belarus","Minsk"
"936",5005,"The Landlords Choice Property Management","United Kingdom, London, 71-75 SHELTON STREET, COVENT GARDEN","United Kingdom","London"
"937",5006,"LATIENDADELBADMINTON","Spain, Malaga, Urb. Jardines del golf, Fase 2, 19","Spain","Malaga"
"938",5007,"Bouncy Castle","United Kingdom, Armagh, 85 Prebendal Avenue,","United Kingdom","Armagh"
"939",5010,"Foldercrate","Switzerland, Bern, Zeisigweg 2, 4528 Zuchwil","Switzerland","Bern"
"940",5017,"Secret Trees","Latvia, Liepaja, Skolas iela 21-49, Broceni, LV-3851","Latvia","Liepaja"
"941",5026,"Etna peleti j.d.o.o","Croatia, Dakovo, Stjepana Radica 9 33520 Medinci","Croatia","Dakovo"
"942",5030,"Futuretelebranch","United Arab Emirates, Dubai, Dubai Silicon Oasis, Headquarters Building, C&D Wing","United Arab Emirates","Dubai"
"943",5039,"ООО Дана","Russia, Moscow, Москва","Russia","Moscow"
"944",5042,"Webcasino.bet","United Kingdom, Edinburgh, 5 St. Vincent Street","United Kingdom","Edinburgh"
"945",5060,"ООО ""Дистрибутор-Онлайн""","Russia, Moscow, 127299, г. Москва, ул. Клары Цеткин, д.18, корп.3, помещение XVIIa, комн. 4.","Russia","Moscow"
"946",5067,"mysmartkey","India, Amritsar, 6, baba-bakala MUCHHAL amritsar","India","Amritsar"
"947",5075,"Non woven bags, China","China, Shenzhen, 608, Niulanqian dasha fulou, Minzhi dadao","China","Shenzhen"
"948",5076,"Mount Pocono Transportation","United States, Jersey City, New Jersey","United States","Jersey City"
"949",5089,"Telecombinatie Amersfoort","Netherlands, Amersfoort, Langestraat 70","Netherlands","Amersfoort"
"950",5091,"ChromeInfotech","India, Noida, C-102, First Floor, Sector 65","India","Noida"
"951",5102,"Lovat","United Kingdom, Edinburgh, C/o Coddan Cpm Ltd, Suite 110 12 South Bridge","United Kingdom","Edinburgh"
"952",5103,"McArther Inc","United States, Houston, gaven.aguilar@gmail.com","United States","Houston"
"953",5105,"LOMA Elevation Certificates","United States, Miami,  10770 NW 66 ST #401","United States","Miami"
"954",5111,"NRI LEGAL WORLD","India, Chandigarh, SCF 61-62, Phase 7 Industrial Area, S.A.S. Nagar, Punjab 160055","India","Chandigarh"
"955",5115,"Iron Shore House Grand Cayman","United States, Cleveland, USA","United States","Cleveland"
"956",5132,"ProDelivery","Russia, Saransk, Транспортная","Russia","Saransk"
"957",5133,"LIFTIX LLC","Nigeria, Lagos, 18A, Akinola Cole Crescent, Adeniyi Jones, Ikeja","Nigeria","Lagos"
"958",5136,"Android App Development India","India, Ahmedabad, 401, Anandmangla 3 , opp Core biotech near Apollo City Center , Ambawadi Ahmedabdad 380015","India","Ahmedabad"
"959",5145,"Crypto.ru","Belarus, Minsk, Minsk","Belarus","Minsk"
"960",5159,"OnBeac","Russia, Moscow, Flacon factory, kl0ch co-working place","Russia","Moscow"
"961",5169,"PRESSURE CLEAN SYDNEY","Australia, Ballarat, Australia","Australia","Ballarat"
"962",5172,"Digital Bridge LLC","Armenia, Yerevan, Hovsep Emin 123","Armenia","Yerevan"
"963",5178,"SkyWay","Belarus, Minsk, mar'ina gorka","Belarus","Minsk"
"964",5179,"ООО ""КиндерПлей""","Russia, Saint Petersburg, Kosigina prospekt 34","Russia","Saint Petersburg"
"965",5183,"KpLiker","United States, Akron, united states","United States","Akron"
"966",5186,"Ecigg Online","Sweden, Helsingborg, Ragnvallagatan 36C  Helsingborg Skane Scania 25663","Sweden","Helsingborg"
"967",5187,"MSInnovative","Bulgaria, Burgas, Rua De Rua Urb Urban lote 2 ","Bulgaria","Burgas"
"968",5189,"Momentum","Belgium, Brussels, Pannenhuisstraat 46","Belgium","Brussels"
"969",5211,"Priyanka Sen","India, Bangalore, Bangalore","India","Bangalore"
"970",5213,"Indico Production","Switzerland, Zug, Zug","Switzerland","Zug"
"971",5218,"Oxbridge Ed Tech Academy","Uganda, Kampala, kampala, central region","Uganda","Kampala"
"972",5220,"Gunawan Elektrindo","Indonesia, Jakarta, Jakarta,Jakarta","Indonesia","Jakarta"
"973",5227,"Amphfoil","United States, Providence, 19 Broad Common Rd, Bristol, Rhode Island","United States","Providence"
"974",5232,"Briton Liftmaster","South Africa, Cape Town, 33A Stella Road, Montague Gardens, Cape Town, 7441, South Africa","South Africa","Cape Town"
"975",5234,"Colours of Thread","Malaysia, Kuala Lumpur, KL Sentral Kuala Lumpur Wilayah Persekutuan 50470 Malaysia","Malaysia","Kuala Lumpur"
"976",5236,"BMI PERFORMANCE","United States, Fresno, New York","United States","Fresno"
"977",5237,"Multigence.com","Germany, Berlin, Kurfurstenstrasse 3a","Germany","Berlin"
"978",5239,"RITZ ARRAY","India, Jhansi, Jhansi UTTAR PRADESH 284003","India","Jhansi"
"979",5242,"PIXY","Andorra, Sant Julia de Loria, M. Sunshine - Ground Floor Fareedhee Magu Male 20256 Maldives +960 300 1900 / 7774142","Andorra","Sant Julia de Loria"
"980",5247,"Superar Fitness","United States, El Paso, 645 Wallenberg Dr Suite B-2 El Paso Texas 79912 USA","United States","El Paso"
"981",5254,"Sanca Western Cape","South Africa, Cape Town, 18 Karoo Street, Bellville, Cape Town, 7530, Western Cape, South Africa","South Africa","Cape Town"
"982",5264,"dev life","Pakistan, Karachi, Not available now  ","Pakistan","Karachi"
"983",5266,"API2Cart","Ukraine, Ternopil, Brodivska 5B st.","Ukraine","Ternopil"
"984",5270,"Angular Minds","United States, San Diego, 2535 Kettner Blvd., Suite 3-A2","United States","San Diego"
"985",5274,"Affinity","Italy, Turin, Online","Italy","Turin"
"986",5275,"His Enterprise ","South Africa, Cape Town, Unit 2 Ringer Park, Printers Way, Marconi Beam, Montague Gardens, +27 21 55158277443, Western Cape","South Africa","Cape Town"
"987",5277,"helencartwright.com","Australia, Sydney, Sydney","Australia","Sydney"
"988",5286,"MobileCoderz Technologies Private Limited","India, Noida, H -221 , Infinity Business Park, Sector 63, Noida","India","Noida"
"989",5290,"EnGrip","India, Hyderabad, 105, Balaji Towers, WIDIA Colony, Miyapur","India","Hyderabad"
"990",5292,"Art Prints, Paintings & Posters","United Kingdom, Oxford, 21 Barnet Street, Oxford OX4 3AN, United Kingdom","United Kingdom","Oxford"
"991",5298,"Home Decor Interiors","South Africa, Cape Town, Unit 5, Corner 6th Ave & 1st Street, Kensington (Maitland), Cape Town","South Africa","Cape Town"
"992",5300,"WHAT A ROOM","United States, San Jose, 545 E. Brokaw Rd.","United States","San Jose"
"993",5303,"WHAT A ROOM","United States, San Jose, 545 E. Brokaw Rd.","United States","San Jose"
"994",5306,"ASQ Protocol","Switzerland, Baar, Ruessenstrasse 6, 6340 Baar, Switzerland","Switzerland","Baar"
"995",5307,"Теплострой","Russia, Sevastopol, Центральный офис г.Евпатория Революции 44/7 Собственное производство в г. Евпатория Загородная 138А филиал в г.Севастополь Фиолентовское шоссе 1/17 ","Russia","Sevastopol"
"996",5314,"TradePlayz","Russia, Tyumen, Sovetskaya 5","Russia","Tyumen"
"997",5318,"CQLsys Technologies Pvt Ltd","India, Chandigarh, IT TOWER E-261, Suite No: 001 Ground Floor, Phase-8/B Mohali. (Punjab)","India","Chandigarh"
"998",5320,"Highway IELTS","South Africa, Durban, 8-10 Harvey Rd, Fields Hill,","South Africa","Durban"
"999",5328,"E-NICE CENTER LTD","Uganda, Kampala, HAM TOWER, Makerere Hill Road, Third Floor (with Evolution Media Group) ","Uganda","Kampala"
"1000",5333,"HIGH5 TEST","Latvia, Riga, Riga, Latvia","Latvia","Riga"
"1001",5335,"How Nice Is...?","Serbia, Belgrade , Belgrade","Serbia","Belgrade"
"1002",5336,"Galileo IIIC","Switzerland, Zurich, 8000 Zurich","Switzerland","Zurich"
"1003",5344,"RV Mobile Marketing","United States, Houston, 2886 Center Hill Cir.","United States","Houston"
"1004",5345,"Summit Car Hire","South Africa, Cape Town, 37 Stella Rd, Montague Gardens, Cape Town, 7441, South Africa","South Africa","Cape Town"
"1005",5348,"Webs Optimization Software Solution","India, Ahmedabad, 208 - Elite, Near Shapath Hexa, Opp.Honest Restaurant,","India","Ahmedabad"
"1006",5350,"X-Venturer","Egypt, Cairo, Dokki, Cairo","Egypt","Cairo"
"1007",5356,"Kraftly","India, New Delhi, Plot No. B, Khasra - 360, Sultanpur, MG Road","India","New Delhi"
"1008",5368,"Techugo| Mobile Application Development Company","United States, Washington, 22375 Broderick Dr, Suite 225","United States","Washington"
"1009",5375,"Freelance Web Designer and Developer","Singapore, Singapore, 471A Upper Serangoon Crescent","Singapore","Singapore"
"1010",5377,"SellerApp","United States, Charlotte, USA 800 West El Camino Real, suit 180, Mountain View, CA, 94040","United States","Charlotte"
"1011",5378,"Shipit","Russia, Kazan, Kazan, Dxerzhinky str 5","Russia","Kazan"
"1012",5379,"Fifium","Denmark, Copenhagen, Frederiksgade 7 1265, Copenhagen","Denmark","Copenhagen"
"1013",5386,"Lifeditt","United Kingdom, London, Google Campus, London","United Kingdom","London"
"1014",5392,"TCA Accountants and Bookkeepers Pty Ltd","Australia, Darwin, 3/33 Stuart Hwy, Stuart Park NT 0820","Australia","Darwin"
"1015",5393,"Gaimin","United Kingdom, Manchester, 55 King Street","United Kingdom","Manchester"
"1016",5394,"www.blockchainlanguage.org","Netherlands, Groningen, viadictweg 11","Netherlands","Groningen"
"1017",5395,"BI_Platform","Russia, Moscow, Gazovikov 53","Russia","Moscow"
"1018",5396,"a"," Bolivia, El Alto, a","Bolivia","El Alto"
"1019",5408,"Zeon","Russia, Moscow, Moscow","Russia","Moscow"
"1020",5409,"Send & Care","Switzerland, Lausanne, vaud","Switzerland","Lausanne"
"1021",5415,"Goovifo","China, Hong Kong, Kwai Fong","China","Hong Kong"
"1022",5418,"The Brihaspati Infotech - Ecommerce Web Development Company","India, Chandigarh, F-169 Phase 8B Industrial Area Mohali, Punjab (India)","India","Chandigarh"
"1023",5421,"Kahns Jewellers","South Africa, Cape Town, Shop 30, Table View Mall, Corner of R27 and Blaauwberg Roads, Table View, 7441","South Africa","Cape Town"
"1024",5422,"Repco-Cootamundra","Australia, Melbourne, 131-135 Parker Street","Australia","Melbourne"
"1025",5423,"DesignRush","United States, New York, 15 Cuttermill Road","United States","New York"
"1026",5425,"Breeze Yachts","Turkey, Gebze, Mahallesi Begonvil Sokak 5/3","Turkey","Gebze"
"1027",5428,"Christinas","New Zealand, Auckland, 339 New North Road","New Zealand","Auckland"
"1028",5430,"The Fleur Label","Singapore, Singapore, My Mail Box 883774","Singapore","Singapore"
"1029",5434,"2014","United States, Anaheim, 21 han thuyen","United States","Anaheim"
"1030",5438,"Ambica Engineering Co.","India, Ahmedabad, Plot No. 75/3/2, Phase-I, G.I.D.C VATVA, Opp.Bank of Baroda, Ahmedabad-382445","India","Ahmedabad"
"1031",5443,"Deliver Ithaca","United States, New York, 307 N Tioga street","United States","New York"
"1032",5448,"Photobooth","Italy, Milan, Via Sant’Alessandro Sauli 26","Italy","Milan"
"1033",5452,"<U+BA39><U+D280><U+AC80><U+C99D> <U+C0AC><U+C774><U+D2B8> - <U+BA39><U+D280><U+C11C><U+CE58>","South Korea, Seoul, Yeoksam 1-dong","South Korea","Seoul"
"1034",5453,"Egroceryshop","India, Chennai, Flat No AG-1 Gr .Floor Vembs HPK Star Apts, No 21,Sarojini Avenue 3rd Cross St, MadhavaramMilkColony.","India","Chennai"
"1035",5458,"emars","United States, Amarillo, 21 han thuyen","United States","Amarillo"
"1036",5461,"woops.in","India, Chandigarh, H no 16, sector 15A chandigarh","India","Chandigarh"
"1037",5464,"Swiss-Park GmbH","Germany, Braunschweig, Falkenweg 8","Germany","Braunschweig"
"1038",5466,"Oriental Living","Thailand, Koh Samui, 424/1-2 Srisoonthorn Rd","Thailand","Koh Samui"
"1039",5467,"Cross Border Law","Canada, Vancouver, 1730 West 2nd Ave- Suite 204","Canada","Vancouver"
"1040",5481,"SBS e-Bakery Platform","France, Rueil-Malmaison, 16 Boulevard Charles Gounod","France","Rueil-Malmaison"
"1041",5486,"WIfiChai","India, Ahmedabad, Ahmedabad","India","Ahmedabad"
"1042",5492,"Medical Aid","South Africa, Cape Town, 9 Queen St, Durbanville","South Africa","Cape Town"
